Company Name,Transaction Name URL,City,State,Country,Region,Organization_Industries,Organization_Name_URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency in USD,Announced Date
FiPME  First International Play Money Exchange,https://www.crunchbase.com/funding_round/first-international-play-money-exchange-seed--b82c44e1,Rotkreuz,Zug,Switzerland,Europe,"Compliance, Gaming, Legal Tech, Marketplace, Software, Video Games",https://www.crunchbase.com/organization/first-international-play-money-exchange,Seed,0,NULL,0,2/20/2024
Placy,https://www.crunchbase.com/funding_round/placy-23dc-pre-seed--4a63a850,Limassol,Limassol,Cyprus,Europe,"Artificial Intelligence (AI), Information Technology, Lead Generation, Machine Learning, PropTech, Real Estate Brokerage",https://www.crunchbase.com/organization/placy-23dc,Pre-Seed,250000,EUR,270111,1/31/2024
Cap,https://www.crunchbase.com/funding_round/cap-ef50-pre-seed--f08e9760,Copenhagen,Hovedstaden,Denmark,Europe,"Artificial Intelligence (AI), Finance, Venture Capital",https://www.crunchbase.com/organization/cap-ef50,Pre-Seed,1100000,USD,1100000,1/31/2024
CyberPravda,https://www.crunchbase.com/funding_round/cyberpravda-pre-seed--e0a55b03,Barcelona,Catalonia,Spain,Europe,"Information Technology, Internet, Software",https://www.crunchbase.com/organization/cyberpravda,Pre-Seed,10250,USD,10250,3/1/2024
SocialCoach,https://www.crunchbase.com/funding_round/socialcoach-seed--97387a9c,Mission Viejo,California,United States,North America,"FinTech, Marketing Automation, Social Media, Social Media Marketing, Software",https://www.crunchbase.com/organization/socialcoach,Seed,1000000,USD,1000000,2/13/2024
" Transformation Insights, inc.",https://www.crunchbase.com/funding_round/simpel-and-associates-pre-seed--2a646f47,Lexington,New York,United States,North America,"Artificial Intelligence (AI), Robotic Process Automation (RPA)",https://www.crunchbase.com/organization/simpel-and-associates,Pre-Seed,0,NULL,0,2/15/2024
EPOSMATIC,https://www.crunchbase.com/funding_round/eposmatic-seed--28f976a4,Kalispell,Montana,United States,North America,SaaS,https://www.crunchbase.com/organization/eposmatic,Seed,1000,USD,1000,3/10/2024
Pet Portal AI,https://www.crunchbase.com/funding_round/pet-portal-ai-pre-seed--7d182cc3,Woodland Hills,California,United States,North America,"Artificial Intelligence (AI), Pet",https://www.crunchbase.com/organization/pet-portal-ai,Pre-Seed,300000,USD,300000,2/1/2024
Drodat,https://www.crunchbase.com/funding_round/drodat-pre-seed--7ebc8c65,Miami,Florida,United States,North America,"Image Recognition, InsurTech, Property Insurance, PropTech",https://www.crunchbase.com/organization/drodat,Pre-Seed,400000,USD,400000,2/1/2024
Sadaarah,https://www.crunchbase.com/funding_round/sadaarah-seed--fce6a0ad,Berlin,Berlin,Germany,Europe,"Business Intelligence, Cloud Data Services, Data Integration, Data Management, Software",https://www.crunchbase.com/organization/sadaarah,Seed,0,NULL,0,2/1/2024
Hydronos Labs,https://www.crunchbase.com/funding_round/hydronos-labs-seed--ce0ecaf7,Princeton Junction,New Jersey,United States,North America,"Analytics, Artificial Intelligence (AI), Consulting, Data Integration, Information Technology, InsurTech, Software",https://www.crunchbase.com/organization/hydronos-labs,Seed,0,NULL,0,2/1/2024
AdvisoryAI,https://www.crunchbase.com/funding_round/sifa-ai-pre-seed--ad702919,London,England,United Kingdom,Europe,Software,https://www.crunchbase.com/organization/sifa-ai,Pre-Seed,0,NULL,0,2/1/2024
Ekkobar,https://www.crunchbase.com/funding_round/ekkobar-seed--fac38512,Boston,Massachusetts,United States,North America,"Artificial Intelligence (AI), Financial Services, Information Technology, Media and Entertainment, Politics, SaaS, Sports",https://www.crunchbase.com/organization/ekkobar,Seed,0,NULL,0,1/29/2024
Neurosnap,https://www.crunchbase.com/funding_round/neurosnap-seed--e0ab93cc,Wilmington,Delaware,United States,North America,"Artificial Intelligence (AI), Biotechnology, Life Science, Machine Learning, Pharmaceutical",https://www.crunchbase.com/organization/neurosnap,Seed,0,NULL,0,1/30/2024
Unsupervised Learning,https://www.crunchbase.com/funding_round/un-supervised-learning-pre-seed--ac2ce41b,Perth,Western Australia,Australia,Oceania,"Artificial Intelligence (AI), Communities, Education, Open Source, Podcast",https://www.crunchbase.com/organization/un-supervised-learning,Pre-Seed,0,NULL,0,1/28/2024
Bio Nippy Holding B.V.,https://www.crunchbase.com/funding_round/bionippy-5bdf-pre-seed--ed6acf4a,Nijmegen,Gelderland,The Netherlands,Europe,"Delivery Service, E-Commerce, Fashion, Food and Beverage, Food Delivery, Mobile Apps, Organic, Organic Food, Real Estate, Retail",https://www.crunchbase.com/organization/bionippy-5bdf,Pre-Seed,0,NULL,0,2/28/2024
Supply Pay,https://www.crunchbase.com/funding_round/supply-pay-pre-seed--84caf350,Mcallen,Texas,United States,North America,"Artificial Intelligence (AI), FinTech, Information Technology",https://www.crunchbase.com/organization/supply-pay,Pre-Seed,250000,USD,250000,2/1/2024
MedibleGo,https://www.crunchbase.com/funding_round/mediblego-seed--1a619559,London,England,United Kingdom,Europe,"Artificial Intelligence (AI), B2B, B2C, Business Development, FinTech, Machine Learning, Micro Lending, SaaS, Social Impact",https://www.crunchbase.com/organization/mediblego,Seed,18000,GBP,22849,1/30/2024
BrightClue,https://www.crunchbase.com/funding_round/brightclue-seed--37ddad0f,Cesson-sÃ©vignÃ©,Bretagne,France,Europe,"3D Technology, Artificial Intelligence (AI), Automotive, Industrial, Information Technology, Manufacturing, Product Design, Software",https://www.crunchbase.com/organization/brightclue,Seed,700000,EUR,756693,2/20/2024
Lumnion,https://www.crunchbase.com/funding_round/lumnion-seed--95d1495b,MÃ¼nchen,Bayern,Germany,Europe,"Artificial Intelligence (AI), Information Technology, InsurTech, Machine Learning",https://www.crunchbase.com/organization/lumnion,Seed,1200000,USD,1200000,2/9/2024
Covered,https://www.crunchbase.com/funding_round/covered-e3c2-pre-seed--77402383,San Diego,California,United States,North America,"Artificial Intelligence (AI), Generative AI, Health Care, Health Insurance, Personal Health, Software",https://www.crunchbase.com/organization/covered-e3c2,Pre-Seed,0,NULL,0,2/25/2024
Taktiful Software Solutions,https://www.crunchbase.com/funding_round/taktiful-software-solutions-seed--ee8d0adc,Melbourne,Florida,United States,North America,"Consumer Software, Enterprise Software, Productivity Tools, SaaS, Software, Software Engineering",https://www.crunchbase.com/organization/taktiful-software-solutions,Seed,250000,USD,250000,3/20/2024
Bonop.com,https://www.crunchbase.com/funding_round/bonop-com-pre-seed--4afc2ff7,Marbella,Andalucia,Spain,Europe,"Affiliate Marketing, Blockchain, Classifieds, Cryptocurrency, FinTech, Marketing, Online Auctions",https://www.crunchbase.com/organization/bonop-com,Pre-Seed,28000,USD,28000,2/12/2024
H+Trace,https://www.crunchbase.com/funding_round/h-trace-pre-seed--fe636b30,Miami,Florida,United States,North America,"Artificial Intelligence (AI), Food and Beverage, Health Care, Internet of Things, Logistics, Supply Chain Management",https://www.crunchbase.com/organization/h-trace,Pre-Seed,0,NULL,0,4/1/2024
Totempole Inc,https://www.crunchbase.com/funding_round/totempole-seed--25e19914,Los Angeles,California,United States,North America,"Information Services, Marketplace, Mobile Apps, Software",https://www.crunchbase.com/organization/totempole,Seed,0,NULL,0,3/26/2024
Pineapple Academy,https://www.crunchbase.com/funding_round/pineapple-academy-seed--285101c6,Blue Springs,Missouri,United States,North America,"EdTech, Food and Beverage, Health Care",https://www.crunchbase.com/organization/pineapple-academy,Seed,250000,USD,250000,1/29/2024
AtlasPro AI,https://www.crunchbase.com/funding_round/atlas-pro-ai-seed--d9e97efc,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Enterprise, Geospatial, Machine Learning",https://www.crunchbase.com/organization/atlas-pro-ai,Seed,0,NULL,0,5/1/2024
Alife Virtual Metaverse,https://www.crunchbase.com/funding_round/sorin-base-inc-seed--07461fb4,Bucharest,Bucuresti,Romania,Europe,"Artificial Intelligence (AI), Education, Machine Learning, Metaverse, Online Games, SaaS, Simulation, Software, Virtual World",https://www.crunchbase.com/organization/sorin-base-inc,Seed,10000,USD,10000,4/1/2024
Pawa Tasty,https://www.crunchbase.com/funding_round/pawa-91a4-seed--06d5aa44,Den Haag,Zuid-Holland,The Netherlands,Europe,"Apps, Battery, Electronics, Energy, Mobile, Search Engine",https://www.crunchbase.com/organization/pawa-91a4,Seed,0,NULL,0,3/1/2024
AQX,https://www.crunchbase.com/funding_round/atlas-c71b-pre-seed--d881605e,New York,New York,United States,North America,"Artificial Intelligence (AI), Software",https://www.crunchbase.com/organization/atlas-c71b,Pre-Seed,625000,USD,625000,3/1/2024
Paylode,https://www.crunchbase.com/funding_round/paylode-seed--de2cd644,Miami,Florida,United States,North America,"Information Technology, SaaS, Software",https://www.crunchbase.com/organization/paylode,Seed,5500000,USD,5500000,2/28/2024
ShiftNOW,https://www.crunchbase.com/funding_round/shiftnow-seed--9a0735df,Charleston,South Carolina,United States,North America,"Advertising Platforms, Brand Marketing, Software",https://www.crunchbase.com/organization/shiftnow,Seed,2000000,USD,2000000,2/14/2024
Clous,https://www.crunchbase.com/funding_round/clous-2372-pre-seed--e5bdd26a,Madrid,Madrid,Spain,Europe,"Human Resources, Recruiting, SaaS, Software",https://www.crunchbase.com/organization/clous-2372,Pre-Seed,0,NULL,0,2/8/2024
CooksTime,https://www.crunchbase.com/funding_round/skrible-inc-pre-seed--709a09ac,Dallas,Texas,United States,North America,"Hospitality, Restaurants, SaaS",https://www.crunchbase.com/organization/skrible-inc,Pre-Seed,0,NULL,0,2/1/2024
MetaBrain Labs,https://www.crunchbase.com/funding_round/genoemote-seed--b9324294,Bellevue,Washington,United States,North America,"Artificial Intelligence (AI), Chatbot, Human Computer Interaction, Information Technology, Neuroscience",https://www.crunchbase.com/organization/genoemote,Seed,0,NULL,0,4/1/2024
Plutus,https://www.crunchbase.com/funding_round/unicohub-pre-seed--d5998170,San Francisco,California,United States,North America,"Content Creators, Gaming, Mobile, Software",https://www.crunchbase.com/organization/unicohub,Pre-Seed,0,NULL,0,3/10/2024
Alife Virtual Online Game,https://www.crunchbase.com/funding_round/sorin-hosting-seed--ecec4c51,Dover,Delaware,United States,North America,"Artificial Intelligence (AI), Education, Machine Learning, Metaverse, Online Games, SaaS, Simulation, Software, Virtual World",https://www.crunchbase.com/organization/sorin-hosting,Seed,10000,USD,10000,4/1/2024
Bavest,https://www.crunchbase.com/funding_round/bavest-pre-seed--d0bf68a7,Frankfurt,Hessen,Germany,Europe,"Artificial Intelligence (AI), Big Data, Developer APIs, Embedded Software, Financial Services, FinTech, Machine Learning, Stock Exchanges",https://www.crunchbase.com/organization/bavest,Pre-Seed,1100000,EUR,1181532,2/5/2024
primeclass.ai,https://www.crunchbase.com/funding_round/primeclass-pre-seed--c6704f36,Wilmington,Delaware,United States,North America,"Artificial Intelligence (AI), B2B, SaaS",https://www.crunchbase.com/organization/primeclass,Pre-Seed,0,NULL,0,2/1/2024
Ainnova Tech,https://www.crunchbase.com/funding_round/ainnova-tech-seed--ab912ef6,Houston,Texas,United States,North America,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning",https://www.crunchbase.com/organization/ainnova-tech,Seed,1025000,USD,1025000,2/1/2024
CYKEL Technologies Inc.,https://www.crunchbase.com/funding_round/cykel-pre-seed--19cd75d4,Vancouver,British Columbia,Canada,North America,"Consumer Electronics, Software",https://www.crunchbase.com/organization/cykel,Pre-Seed,0,NULL,0,4/1/2024
SOORT AG,https://www.crunchbase.com/funding_round/netandbuy-com-ag-pre-seed--ee6fd1e1,ZÃ¼rich,Zurich,Switzerland,Europe,"Artificial Intelligence (AI), B2C, E-Commerce, E-Commerce Platforms, Green Consumer Goods, Information Technology, Social Entrepreneurship, Sustainability",https://www.crunchbase.com/organization/netandbuy-com-ag,Pre-Seed,0,CHF,0,3/15/2024
Versus,https://www.crunchbase.com/funding_round/versus-8888-seed--5aef2c7d,Cracow,Malopolskie,Poland,Europe,"Blockchain, Cryptocurrency, Gaming, Information Technology, Software, Video Games, Web3",https://www.crunchbase.com/organization/versus-8888,Seed,0,NULL,0,2/1/2024
512M AG,https://www.crunchbase.com/funding_round/256-management-ag-seed--ec81a586,Zug,Zug,Switzerland,Europe,"Cryptocurrency, Finance",https://www.crunchbase.com/organization/256-management-ag,Seed,0,NULL,0,2/6/2024
Nucla,https://www.crunchbase.com/funding_round/nucla-pre-seed--11091ab5,Denver,Colorado,United States,North America,"Business Information Systems, Business Intelligence, Data Management, Enterprise, Enterprise Software, SaaS, Software",https://www.crunchbase.com/organization/nucla,Pre-Seed,0,NULL,0,2/1/2024
Bargn,https://www.crunchbase.com/funding_round/2four1-pre-seed--0092565c,Helsinki,Southern Finland,Finland,Europe,"AgTech, Artificial Intelligence (AI), Consumer Applications, Coupons, Generative AI, Internet, Marketing",https://www.crunchbase.com/organization/2four1,Pre-Seed,100000,EUR,106434,5/2/2024
Mistikist,https://www.crunchbase.com/funding_round/mistikist-seed--526dc4f2,Mugla,Mugla,Turkey,Europe,"Education, Health Care, Information Technology, Software",https://www.crunchbase.com/organization/mistikist,Seed,150000,EUR,161048,4/1/2024
Superwall,https://www.crunchbase.com/funding_round/superwall-seed--0163d371,San Francisco,California,United States,North America,"Finance, Information Technology, Software",https://www.crunchbase.com/organization/superwall,Seed,0,NULL,0,2/12/2024
Buster,https://www.crunchbase.com/funding_round/buster-3f14-pre-seed--01d296fb,San Francisco,California,United States,North America,"Analytics, Artificial Intelligence (AI), Data Visualization, Developer Tools, Generative AI",https://www.crunchbase.com/organization/buster-3f14,Pre-Seed,500000,USD,500000,4/3/2024
DraftAid,https://www.crunchbase.com/funding_round/draftaid-pre-seed--023652b3,Toronto,Ontario,Canada,North America,"CAD, Software",https://www.crunchbase.com/organization/draftaid,Pre-Seed,500000,USD,500000,2/27/2024
Diagon,https://www.crunchbase.com/funding_round/diagon-4d99-seed--027fe4ee,San Francisco,California,United States,North America,"Industrial Automation, Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Procurement, Software",https://www.crunchbase.com/organization/diagon-4d99,Seed,5100000,USD,5100000,4/17/2024
Flixit,https://www.crunchbase.com/funding_round/flixit-0683-seed--02f96857,Zuidbroek,Groningen,The Netherlands,Europe,"Franchise, Software",https://www.crunchbase.com/organization/flixit-0683,Seed,900000,EUR,976993,4/10/2024
Aether Energy,https://www.crunchbase.com/funding_round/aether-energy-pre-seed--034d69ae,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Renewable Energy, SaaS, Solar",https://www.crunchbase.com/organization/aether-energy,Pre-Seed,500000,USD,500000,4/3/2024
Touchless,https://www.crunchbase.com/funding_round/touchless-pre-seed--03678a2e,Toronto,Ontario,Canada,North America,"Cloud Infrastructure, Data Integration, Internet, Software, Web Development",https://www.crunchbase.com/organization/touchless,Pre-Seed,2300000,USD,2300000,3/30/2024
Tomorrow Things,https://www.crunchbase.com/funding_round/tomorrow-things-seed--03a82f4a,Bonn,Nordrhein-Westfalen,Germany,Europe,"Business Development, SaaS, Software",https://www.crunchbase.com/organization/tomorrow-things,Seed,1500000,EUR,1642930,3/13/2024
CommodityAI,https://www.crunchbase.com/funding_round/commodityai-pre-seed--04a165fb,San Francisco,California,United States,North America,"B2B, Financial Exchanges, Software, Supply Chain Management",https://www.crunchbase.com/organization/commodityai,Pre-Seed,500000,USD,500000,3/1/2024
KohortPay,https://www.crunchbase.com/funding_round/kohortpay-pre-seed--058d19cf,Marseille,Provence-Alpes-Cote d'Azur,France,Europe,"E-Commerce, Payments, Retail Technology",https://www.crunchbase.com/organization/kohortpay,Pre-Seed,1200000,EUR,1292182,4/2/2024
